Grand Theft Auto 4 (PC)	gta4pc	1680	t3nTru		
Grand Theft Auto 4 (PS3)	gta4ps3	1678	t3nTru		
Grand Theft Auto 4 (Xbox 360)	gta4x	1683	t3nTru		
Grand Theft Auto 4 Dev  Automatch (PC)	gta4pcdevam	2058	t3nTru		
Grand Theft Auto 4 Dev  Automatch (PS3)	gta4ps3devam	2060	t3nTru		
Grand Theft Auto 4 Dev  Automatch (Xbox 360)	gts4xdevam	2062	t3nTru		
Grand Theft Auto 4 Dev (PC)	gta4pcdev	2057	t3nTru		
Grand Theft Auto 4 Dev (PS3)	gta4ps3dev	2059	t3nTru		
Grand Theft Auto 4 Dev (Xbox 360)	gts4xdev	2061	t3nTru		
Grand Theft Auto 4 German  Automatch (PS3)	gta4ps3grmam	2097	t3nTru		
Grand Theft Auto 4 German  Automatch (Xbox 360)	gta4xgrmam	2099	t3nTru		
Grand Theft Auto 4 German (PS3)	gta4ps3grm	2096	t3nTru		
Grand Theft Auto 4 German (Xbox 360)	gta4xgrm	2098	t3nTru		
Grand Theft Auto 4 Test (PS3)	gta4ps3test	2170	t3nTru		
Grand Theft Auto III	gta3				
Grand Theft Auto IV	GrandTheftAuto4				
Grand Theft Auto San Andreas (PS2)	gtasaps2	1002	Bn73c9		
Grand Theft Auto: Chinatown Wars  Automatch (PSP)	gtacwarspspam	2787	UXrDJm		
Grand Theft Auto: Chinatown Wars  Automatch (iPhone)	gtacwiphoneam	2790	3NQ6vh		
Grand Theft Auto: Chinatown Wars  Demo (PSP)	gtacwarspspd	2788	UXrDJm		
Grand Theft Auto: Chinatown Wars  Demo (iPhone)	gtacwiphoned	2791	3NQ6vh		
Grand Theft Auto: Chinatown Wars (DS)	gtacwarsds	1938	nm4V4b		
Grand Theft Auto: Chinatown Wars (PSP)	gtacwarspsp	2786	UXrDJm		
Grand Theft Auto: Chinatown Wars (iPhone)	gtacwiphone	2789	3NQ6vh		
Grand Theft Auto: Vice City	gtavc				
Granny in Paradise	GrannyinParadise				
Gratuitous Space Battles	GratuitousSpaceBat				
Gratuitous Space Battles: The Order Expansion Pack	GratuitousSBOrder				
Gratuitous Space Battles: The Tribe Expansion Pack	GratuitousSBTribes				
Gravitronix (WiiWare)	gravitronwii	1941	V9q1aK		
Gravity	Gravity				
Gray Matter	GrayMatter				
Great Battles of Rome	gbrome	1190	hEf6s9		
Great Battles of Rome (Automatch)	gbromeam	1215	hEf6s9		
Great Clips Racing	gcracing	625	LziPwZ		
Greed Black Border Demo	greedbbdemo				
Greed: Black Border	greedblackborder				
Greg Hastings Paintball (PS2)	ghpballps2	1254	9tcGVE		
Greg Hastings Paintball 2 (Wii)	hastpaint2wii	2823	yt6N8J		
Greg Hastings Paintball PS2	ghpaintballps2				
Grey's Anatomy: The Video Game	greysanatomy				
Gridrunner Revolution	gridrunnerrev				
Grotesque Tactics	GrotesqueTactics				
Ground Control + Dark Conspiracy Expansion	groundcontroldarkc				
Ground Control 2	groundcontrol2	843	L3f2X8		
Ground Control 2 Demo	gc2demo	1008	L3f2X8		
Group Room	group	242	72Ha31		
Gruntz	gruntz	149	alVRIq		
Guild Wars	guildwars				
Guild Wars Factions	guildwarsfactions				
Guild Wars Nightfall	GuildWarsNightfall				
Guinness World Records: The Video Game  Automatch (iPhone)	guinnesswripham	2479	euFh7c		
Guinness World Records: The Video Game  Demo (iPhone)	guinnesswriphd	2480	euFh7c		
Guinness World Records: The Video Game (DS)	guinnesswrds	2051	iwTBGk		
Guinness World Records: The Video Game (Wii)	guinnesswrwii	2052	x0oPvh		
Guinness World Records: The Video Game (iPhone)	guinnesswriph	2478	euFh7c		
Guitar Hero 3 (Wii)	guitarh3wii	1798	O5imMd		
Guitar Hero 3 Expansion Pack (Wii)	guitarh3xpwii	1967	xkrTOa		
Guitar Hero 4 (Wii)	ghero4wii	2305	xcJsPA		
Guitar Hero 4: Greatest Hits (Wii)	gh4ghitswii	2590	lUHbE5		
Guitar Hero 4: Metallica (Wii)	gh4metalwii	2450	m8snqf		
Guitar Hero 4: Van Halen  Automatch (Wii)	gh4vhalenwiiam	2550	yDGso1		
Guitar Hero 4: Van Halen (Wii)	gh4vhalenwii	2549	yDGso1		
Gulf War: Operatin Desert	gulfwarham	218	YDXBOF		
Gumboy Tournament	GumboyTournament				
Gun	gun				
Gunman Chronicles	gunman	335	W78dvR		
Gunz: The Duelrter	GunzPremiumStarter				
Gwen the Magic Nanny	GwentheMagicNanny				
HOARDrd	s_Hoard				
Hacker Evolution	HackerEvolution				
Hacker Evolution: Untold	hackerevolutionunt				
Haegemonia	haegemonia	567	LiQwZF		
Hail to the Chimp  Automatch (PS3)	hail2chimps3am	2079	mDeBg3		
Hail to the Chimp  Demo (PS3)	hail2chimps3d	2221	mDeBg3		
Hail to the Chimp  Demo (PSN)	h2cdigitalps3d	2490	HlgicF		
Hail to the Chimp (PS3)	hail2chimps3	2078	mDeBg3		
Hail to the Chimp (PSN)	h2cdigitalps3	2489	HlgicF		
Hail to the Chimp Retail  Automatch (PS3)	hail2chimps3ram	2263	mDeBg3		
Hail to the Chimp Retail (PS3)	hail2chimps3r	2262	mDeBg3		
Half Life	halflife	15	ZIr1wX		
Half Life 2	source	1111	AYcFzB		
Half-Life 1.5	tf15	399	V0tKnY		
Halo (Mac)	halomac	861	e4Rd9J		
Halo Beta	halo	790	QW88cv		
Halo Demo	halod	865	yG3d9w		
Halo Demo (Mac)	halomacd	909	e4Rd9J		
Halo Multiplayer Expansion	halom	982	e4Rd9J		
Halo: Combat Evolved	halor	793	e4Rd9J		
Hamilton's Great Adventure	HamiltonsGreatAdve				
Hammerfight	hammerfight				
Hank Haney's World Golf	hankhaneysworldgol				
Happinuvectorone! (DS)	Happinuds	1306	DqO198		
Happy Tree Friends: False Alarm	HappyTreeFriendsFA				
Hard Truck Apocalypse: Rise of Clans	hardtruckapocalyps				
Hard Truck Tycoon	hardtruck	1244	PGWCwm		
Harel 3	harley3	493	KdF35z		
Harlequin Bunko (DS)	harbunkods	2668	renLKS		
Harry Potter and the Deathly Hallows Part 1	harrypotteradhp1				
Harry Potter and the Deathly Hallows: Part 2	HarryPotterADHP2				
Harvest Fishing (EU) (DS)	harvfishEUds	1947	ZGwLfc		
Harvest Moon 2 Korea  Automatch (DS)	harmoon2kordsam	2982	Gn1cxG		
Harvest Moon 2 Korea (DS)	harmoon2kords	2981	Gn1cxG		
Harvest Moon : Island of Happiness (US) (DS)	harmooniohds	1948	iCyIlW		
Harvest Moon DS 2 (EU) (DS)	harmoon2ds	1949	5rNkAv		
Harvest: Massive Encounter	harvestme				
Hasbro's Backgammon	backgammon	138	VCypJm		
Hasbro's Checkers	checkers	131	2hfuJA		
Hasbro's Chess	chess	133	g11Aig		
Hasbro's Connect 4	connect4	140	2Pnx6I		
Hasbro's Cribbage	cribbage	122	TKuE2P		
Hasbro's Dominos	dominos	134	VFHX8a		
Hasbro's Free Parking	freepark	139	alVRIq		
Hasbro's Frogger	frogger	197	ZIq0wX		
Hasbro's Gin Rummy	ginrummy	125	9rIEUi		
Hasbro's Hearts	hearts	126	9SKI3t		
Hasbro's Mille Bournes	millebourn	141	kD072v		
Hasbro's Parcheesi	parcheesi	136	PHCviG		
Hasbro's Pente	pente	137	NeB26l		
Hasbro's Rack-O	racko	129	U8QYlf		
Hasbro's Rook	rook	130	Bc1Zmb		
Hasbro's Spades	spades	128	YvPBIM		
Haunted House	hauntedhouse				
Hazen: The Dark Whispers	hazenthedarkwhispe				
Hearts Of Iron	heartsofiron				
Hearts of Iron 2: Doomsday	HeartsOfIron2Dooms				
Hearts of Iron II	heartsofiron2				
Hearts of Iron III	HeartsOfIron3				
Hearts of Iron III Sprite Pack DLC	hoi3				
Hearts of Iron III: For the Motherland	HeartsOfIron3Mothe				
Hearts of Iron III: Semper Fi	HeartsOfIron3Sempe				
Hearts of Iron III: Sprite Pack DLC 2	HeartsOfIronIIIDLC				
Heavy Gear 2	heavygear2	478	hCTBQM		
Heavy Weapon	HeavyWeapon				
Hector: Badge of Carnage - Episode 1	HectorBadgeofCarna				
Hegemonia Expansion	haegemoniaxp	848	LiQwZF		
Hegemony: Philip of Macedon	HegemonyPhilip				
Heisei Kyoiku Iinkai DS Zenkoku Touitsu Moshi Special (DS)	heiseikyods	1877	4zBVda		
Heist  Automatch (PC)	heistpcam	2085	BLhZD9		
Heist  Automatch (PS3)	heistps3am	2088	BLhZD9		
Heist  Demo (PC)	heistpcd	2086	BLhZD9		
Heist (PC)	heistpc	2084	BLhZD9		
Heist (PS3)	heistps3	2087	BLhZD9		
Helldorado	helldorado				
Hello Kitty Online The Founders Beta	hkofbeta				
Heretic II	heretic2	16	2iuCAS		
Heroes (Wii)	heroeswii	2864	vaKmz5		
Heroes Over Europe	HeroesOverEurope				
Heroes of Might and Magic	heroes3arm	229	vPkKya		
Heroes of Might and Magic	homm4	611	6ajhPU		
Heroes of Might and Magic III	heroes3	71	5Un7pR		
Heroes of Might and Magic V	heroesmom5				
Heroes of Might and Magic V: Hammers of Fate	HoM5HammersofFate				
Heroes of Might and Magic V: Tribes of the East	HoMMVTofTheE				
Heroes of Newerth	HeroesOfNewerth				
Heroes of the Pacific (PC)	hotpacificpc	1152	yB7qfv		
Heroes of the Pacific (PS2)	hotpacificps2	1151	yB7qfv		
Heroes of the Pacific EU Demo (PS2)	hotpaceudps2	1188	yB7qfv		
Heroes of the Pacific NA Demo (PS2)	hotpacnadps2	1189	yB7qfv		
Heroes of the Pacific PC Demo	hotpacificpcd	1227	yB7qfv		
Hexenworld	hexenworld	17	6SeXQB		
Hidden & Dangerous 2 - Sabre Squadron	hd2ss	1029	k3Ljf9		
Hidden & Dangerous Enhanc	hd	554	MIq1wX		
Hidden and Dangerous 2	hd2	750	sK8pQ9		
Hidden and Dangerous 2 Beta	hd2b	751	T1sU7v		
Hidden and Dangerous 2 Demo	hd2d	754	sT3p2k		
High Heat Baseball 2000	hhbball2000	204	zfsDV2		
High Heat Baseball 2001	hhbball2001	208	5TN9ag		
High Heat Baseball 2002	hhbball2002	392	YBNEdl		
High Heat Baseball 2003	hhball2003	583	cvSTOR		
High School Musical (DS)	hsmusicalds	1738	Em72Cr		
High Stakes on the Vegas Strip: Poker Edition (PS3)	champgamesps3	1629	dwg55x		
High Voltage Hod Rod Show  Automatch (WiiWare)	hotrodwiiam	2340	L0kIVL		
High Voltage Hod Rod Show (WiiWare)	hotrodwii	2339	L0kIVL		
Highland Warriors	hlwarriors	711	H5rW9v		
Hijyoguchi: EXIT DS (DS)	exitds	1955	Ip6JF2		
Hinterland	hinterland	2822	FZNxKf		
Hitman - Codename 47	hitmanc47				
Hitman 2: Silent Assassin	hitmansa				
Hitman Blood Money	hitmanbm				
Hobbit  Automatch (DS)	hobbitdsam		mfcBBz		
Hobbit (DS)	hobbitds		mfcBBz		
Hokuto no Ken (WiiWare)	hokutokenwii	2349	dRn94f		
Holiday Express	HolidayExpress				
Hollywood Pictures 2	HollywoodPictures2				
Homefrontnt	s_Homefront				
Homeland Defense	HomelandDefense				
Homeworld 2	homeworld2	776	t38kc9		
Homeworld 2 Beta	homeworld2b	789	t3Fd7j		
Homeworld 2 Demo	homeworld2d	851	t38kc9		
Homies Rollerz (DS)	hrollerzds	1760	ih5ZOl		
Hoodz (PS2)	hoodzps2	1228	f6eP9w		
Hooked Again! (Wii)	hookagainwii	2624	7LR7m6		
Hooked! Real Motion Fishing (EU) (Wii)	hookedEUwii	1785	qLaV1p		
Hooked! Real Motion Fishing (JPN) (Wii)	hookedJPNwii	1786	m4JMgN		
Hooked! Real Motion Fishing (Wii)	hookedfishwii	1782	q7ghtd		
HooperLooper (WiiWare)	hooploopwii	2807	4b2QnG		
Hoopworld (Wii)	hoopworldwii	2859	mZSW86		
HorseRace	horserace	714	y4fR91		
Hot 'n' Cold (DS)	hotncoldds	2273	ngPcan		
Hot Dish 2 Country Cook Off	hotdish2				
Hot Dog King	hdogking				
Hot Rod 2: Garage to Glory	hotrod2	1024	AaP95r		
Hot Rod, American Street Drag	hotrod	815	Tg4so9		
Hot Wheels 2 (PC)	hotwheels2pc	956	u3Fx9h		
Hot Wheels 2 (PS2)	hotwheels2ps2	957	u3Fx9h		
Hot Wheels 2 Demo (PC)	hotwheels2pcd	958	u3Fx9h		
Hot Wheels Bash Arena	hwbasharena	690	CSBQMI		
Hotdog Hotshot	HotdogHotshot				
House M.D.	housemd				
Hoyle Blackjack Series	hoyleblackjackseri				
Hoyle Casino 3D	HoyleCasino3D				
Hoyle Poker Series	hoylepokerseries				
Hunter Dan's Triple Crown Tournament Fishing (Wii)	hunterdanwii	2463	55Fqd5		
Hunting Unlimited 2009	HuntingUnlimited20				
Hunting Unlimited 2010	huntunlim2010				
Hustle: Detroit Streets  Automatch (PS2)	hustleps2am	1318	ni9hdV		
Hustle: Detroit Streets (PS2)	hustleps2	1317	ni9hdV		
Hydrophobia: Prophecy	s_Hydrophobia				
I of the Enemy	ioftheenemy	602	uPkKya		
I'm Not Alone	ImNotAlone				
I-Fluid	ifluid				
IGI 2 Covert Strike	projectigi2r	736	j4F9cY		
IGI 2: Covert Strike Demo	projectigi2	703	j4F9cY		
IGI 2: Covert Strike Demo	projectigi2d	735	j4F9cY		
IHRA Drag Racing	ihraracing	308	Zbmu4a		
IL-2 Sturmovik	il2sturmovik	545	ajiPU0		
IL-2 Sturmovik 1946	il2s1946				
IL-2 Sturmovik Demo	il2sturmovikd	566	zfsDV2		
IL-2 Sturmovik Forgotten Battles	il2sturmovikfb	738	h53Ew8		
IL-2: Sturmovik 1946	il2s1946EU				
IR-Ship Shooter	IRShipShooter				
Icebreakers	icebreakers				
Icewind Dale	iwdale	244	LfZDYB		
Icewind Dale 2	iwd2	521	Q3yu7R		
Icewind Dale: Heart of Winter	iwdalehow	359	h3U3Kz		
Ide Yohei no Kento Masho DS (DS)	kentomashods	2461	feZytn		
Igo (Wii) (WiiWare)	igowii	2271	ikN1qM		
Ikaro	Ikaro				
Ikaro  Automatch (PC)	ikaropcam	2850	kG5bEO		
Ikaro  Demo (PC)	ikaropcd	2851	kG5bEO		
Ikaro (PC)	ikaropc	2849	kG5bEO		
Il Rosso e Il Nero - The Italian Civil War	ilrosso	945	Y3f9Jn		
Il-2 Sturmovik Cliffs of Dover	s_il2sturmovikcod				
Imagine Champion Rider	ImagineChampionRid				
Imagine: Artist (DS)	imagineartds	2709	Jb87QW		
Imagine: Jewelry Designer (DS)	imaginejdds	2708	Co6Ih6		
Imasara hitoniwa kikenai Otona no Jyoshikiryoku Training DS (DS)	otonatrainds	1461	G8skCH		
Immortal Cities: Children of the Nile	cotnOriginal				
Immortal Defense	ImmortalDefense				
Imperial Glory	impglory	1130	eCYHgP		
Imperium Romanum	improm				
Imperium Romanum Gold	ImperiumRomanumGol				
Inazuma Eleven GO Strikers 2013 (Wii)	inazumawii		bF43nv		
Inca Ball	IncaBall				
Incoming Forces	incomingforces	476	MIr0wW		
Independance War 2	iwar2	273	Bk3a13		
Indiana Jones(R) and the Fate of Atlantis(TM)	IJonesandtheFateAt				
Indiana Jones(R) and the Last Crusade	IJandtheLastCrusad				
Indigo Prophecy	indigoproph				
Industry Tycoon 2	itycoon2	559	JeW3oV		
Indy Racing League 2000	irl2000	75	U7tb4Z		
Indycar Series (PS2)	indycarps2	916	L4H7f9		
Infected (PSP)	infectedpsp	1248	eRq49L		
Infected (PSP) (Automatch)	infectedpspam	1249	eRq49L		
Infernal	infernal				
Influence  Automatch (PC)	influencepcam		r3fiCS		
Influence (PC)	influencepc		r3fiCS		
Ingenious	ingenious	1747	HiBpaV		
Insane	insane	276	QxZFex		
Insane Demo	insanedmo	304	3rAJtI		
Insaniquarium Deluxe	InsaniquariumDelux				
Insecticide Part 1	insecticidepart1				
Insectoid	Insectoid				
International Track & Field (DS)	trackfieldds	1790	zC5kgT		
Interstellar Marines  Automatch (PC)	im1pcam	2411	uRd8zg		
Interstellar Marines (PC)	im1pc	2410	uRd8zg		
Interstellar Marines Demo (PC)	im1pcd	2412	uRd8zg		
Iron Grip Warlord	igwarlord				
Iron Man	ironman				
Iron Storm	ironstorm	668	y5Ei7C		
Iron Storm Demo	ironstormd	697	h9D3Li		
Iron Strategy	ironstrategy	477	ZDYBNF		
Ironclads: American Civil War	IroncladsAmericanC				
Ironclads: Anglo-Russian War 1865	IroncladsAnglo-Rus				
Ironclads: Chincha Islands War	ironcladschinchais				
Ironclads: High Seas	ironcladshighseas				
Ironclads: Schleswig War 1864	IroncladsSchleswig				
Itadaki Street (Wii)	itadakistwii		vr0klL		
Itadaki Street DS (DS)	itadakistds	1638	5AesfG		
Jack Keane	jackkeane				
Jack Nicklaus Golden Bear	jacknick6	797	q7zgsC		
Jack of all Tribes	JackofallTribes				
Jade Empire	jadeemp				
James Bond 2008 (Wii)	jbond08wii	2230	50hs18		
James Bond 2009 (DS)	jbond2009ds	2730	asL1Wh		
James Bond Non Movie 2  Automatch (2010) (DS)	jbondmv2dsam	2984	4AiRCn		
James Bond Non Movie 2 (2010) (DS)	jbondmv2ds	2983	4AiRCn		
James Bond: Blood Stone	JamesBondBloodston				
James Bond: Nightfire	jbnightfire	657	S9j3L2		
Jamestown: Legend of the Lost Colony	jamestownlegendoft				
Jane's Advanced Strike Fighters   Automatch (PC)	janefightpcam		OkkoMA		
Jane's Advanced Strike Fighters  (PC)	janefightpc		OkkoMA		
Jane's Advanced Strike Fighters  Automatch (PS3)	janefightps3am		dLDgtJ		
Jane's Advanced Strike Fighters (PS3)	janefightps3		dLDgtJ		
Janes Attack Squadron	janesattack	581	dvSTOR		
Janes F-15	janesf15	573	XEX3rA		
Janes F/A-18	janesf18	570	hPV0uK		
Janes Fighters Anthology	janesfa	572	OFek1p		
Janes USAF	janesusaf	571	6aiiPU		
Janes WWII Fighters	janesww2	574	wUhCTB		
Jedi Knight II: Jedi Outcast Singleplayer	starwarsjediknight				
Jeopardy (PS2)	jeopardyps2	729	t9iK4V		
Jet Fighter 4: Fortress America	jetfighter4	112	M3pL73		
Jewel Craft	JewelCraft				
Jewel Keepers: Easter Island	jewelkeeperseaster				
Jewel Quest 4: Heritage	jewelquest4heritag				
Jewel Quest III	jewelquestIII				
Jewel Quest Mysteries: The Seventh Gate	jewelquestmysterie				
Jewel Quest Solitaire III	jewelquestsolitair				
Jewel Quest: The Sleepless Star	jewelquestthesleep				
Jewels of the Nile	JewelsoftheNile				
Jig Words	JigWords				
Jikkyo Powerful Pro Yakyu NEXT (Wii)	jikkyonextwii	2386	6WH0CV		
Jikkyo Powerful Pro Yakyu Wii (Wii)	jikkyoprowii	1713	TKmp3m		
Jikkyo Powerful Pro Yakyu Wii Kettei ban (Wii)	jikkyopprowii	1913	FVeCbl		
Jimmy White Cueball World	cueballworld	437	sAJtHo		
Jissen Pachinko Slot (Wii)	jissenpachwii	1636	5tc98w		
John Romero's Daikatana	daikatana	5	fl8aY7		
Joint Operations: Combined Arms	jopscomarms				
Joint Operations: Typhoon Rising	JointOpsTyphoonRis				
Jolly Rover	JollyRover				
Journalist Journey: The Eye of Odin	JournalistJourney				
Judge Dredd	judgedredddi	846	t3D7Bz		
Judge Dredd: Dredd vs Death	JudgeDreddDreddvsD				
Judge Dredd: Dredd vs. Death	judgedredd		t3D7Bz		
Juiced (PC)	juicedpc	910	g3J8df		
Juiced (PS2)	juicedps2	911	g3J8df		
Juiced 2: Hot Import Nights	juiced2hin				
Juiced PAL (PS2)	juicedpalps2	1036	g3J8df		
Jump Super Stars 2 (DS)	jumpsstars2ds	1433	VXkOdX		
Jungle Speed (WiiWare)	jnglspeedwii	2255	sPCqp8		
Just Cause	justcause				
Just Cause 2	s_justcause2				
Just Cause 2 Demo	s_justcause2demo				
Just Sing! (DS)	justsingds	2785	hwg1XV		
Just another test for masterid	blahblahtest	2829	uH88tT		
Just another test for masterid	blahmasterid	2831	uH88tT		
Just another test for masterid	blahtest	2830	uH88tT		
Jyanken (rock-paper-scissors) Party Paradise (WiiWare)	jyankenparwii	2933	t2ge59		
KAIWANOWA (DS)	kaiwanowads	2447	NelyD3		
KISS: Psycho Circus	kiss	114	9tFALe		
Kaihatsushitsu (DS)	kaihatsuds	1669	gW0gp9		
KaitoranmaQ Mate! (DS)	kqmateDS	1998	8dEm7s		
Kane & Lynch 2: Dog Days  Automatch (OnLive)	knelynch2ddolam		iSF88P		
Kane & Lynch 2: Dog Days (OnLive)	knelynch2ddol		iSF88P		
Kane and Lynch 2	kanelynch2				
Kane and Lynch Dead Man	kandldm				
Kaos MPR	kaosmpr	2321	6cQWlD		
Kaos MPR Automatch	kaosmpram	2322	6cQWlD		
Kaos MPR Demo	kaosmprd	2323	6cQWlD		
Kaptain Brawe Episode 1	KaptainBraweEpisod				
Karaoke JOYSOUND Wii Ver3.0 (Wii)	karajoy3wii		D4B7zM		
Kaseki Choshinka Spectrobes 2 (DS)	spectrobes2ds	1956	uBRc5a		
Katei Kyoshi Hitman REBORN! Kindan no Yami no Delta (Wii)	kkhrebornwii	2269	76Trpf		
Katei Kyoshi Hitman Reborn DS Vongole Festival Online (DS)	kateifestds	2686	kJcEq8		
Keen Racers (WiiWare)	keenracerswii	2927	9McTZh		
Kentei! TV Wii (Wii)	kenteitvwii	2718	uGRdPx		
Keuthen.net Development	keuthendev	1720	TtEZQR		
Keuthen.net Development Automatch	keuthendevam	1721	TtEZQR		
Kidou Gekidan Haro Ichiza Gundam Mah-jong+Z (DS)	GunMahjongZds	1656	XL3iSh		
Kids Learning Desk (WiiWare)	kidslearnwii	2607	ws94sA		
King Arthur Demo	kingarthurdemo				
King Arthur: The Druids Expansion	KingArthurDruids				
King Arthur: The Role-Playing Wargame	KingArthurTheRPW				
King Tigers  Automatch (PC)	kingtigerspcam	2260	E4hD2t		
King Tigers  Demo (PC)	kingtigerspcd	2261	E4hD2t		
King Tigers (PC)	kingtigerspc	2259	E4hD2t		
King of Clubs (DS)	kingclubsds	1745	rL9dOy		
King's Bounty Armored Princess	kingsbountyarmprin				
King's Bounty Game of the Year Edition	KingsBountyGOTY				
King's Bounty: Crossworlds	kbcrossworlds				
King's Quest Collection	KingsQuestCollecti				
Kingdom Elemental	KingdomElemental				
Kingpin: Life of Crime	kingpin	18	QFWxY2		
Kings Bounty: The Legend	kingsbounty				
Kino One	kinoone				
Kiss (Dreamcast)	kissdc	178	6EwAbh		
Kivi's Underworld	KivisUnderworld				
Klingon Academy	kacademy	331	blGjuN		
Knights of Honor	knightsoh	1019	9f5MaL		
Knights of Honor Demo	knightsohd	1058	9f5MaL		
Knights of the Temple 2 (PC)	kott2pc	1242	p3iWmL		
Knights of the Temple 2 (PS2)	kott2ps2	1243	p3iWmL		
Kodawari Saihai Simulation Ochanoma Pro Yakyu DS 2010 Verison (DS)	kodawar2010ds	2953	dXZiwq		
Kohan Demo	kohandemo	350	Kbao3a		
Kohan Expansion	kohanexp	436	Kbao3a		
Kohan II: Kings of War	kohanIIkowd2d				
Kohan: Ahrimans Gift	kohanag	532	dl1p7z		
Kohan: Ahrimans Gift Demo	kohanagdemo	504	Kbao3a		
Kohan: Immortal Sovereigns	kohan	292	Kbao3a		
Kohan: Kings of War	kohankow	886	uE4gJ7		
Kohan: Kings of War Demo	kohankowd	1064	uE4gJ7		
Koinu de Kururin Wii (WiiWare)	koinudewii	2334	GyW0xG		
Konami Sports Club @ Home (WiiWare)	konsportswii	2481	sJEymO		
Kona's Crate	konascrate				
Konductra (DS)	konductrads	1403	odc8Ps		
Konung 3 Ties of the Dynasty	Konung3				
Kororinpa 2 (Wii)	kororinpa2wii	2203	aWybXG		
Kotoba no Puzzle Moji Pittan Wii (WiiWare)	puzzlemojiwii	1943	0Um7ap		
KrabbitWorld Origins	KrabbitWorldOrigin				
KrabbitWorld Origins  Automatch (PC/Mac)	krabbitpcmacam	2893	Jf9OhT		
KrabbitWorld Origins  Demo (PC/Mac)	krabbitpcmacd	2894	Jf9OhT		
KrabbitWorld Origins (PC/Mac)	krabbitpcmac	2892	Jf9OhT		
KrissX	KrissX				
KrissX  Automatch (PC)	krissxpcam		T8dDn4		
KrissX (PC)	krissxpc		T8dDn4		
Kudos 2	Kudos2				
Kudos Rock Legend	KudosRockLegend				
Kuma War	kumawar	932	y3G9dE		
Kuri Kuri Mix DS (DS)	kurikurimixds	1537	Q25SLf		
Kurikin (DS)	kurikinds	1502	2ZaR1q		
Kuros	kuros				
L.A. Noire  Automatch (PC)	lanoirepcam	2908	sx37ex		
L.A. Noire  Automatch (PS3)	lanoireps3am	2902	yPpSqe		
L.A. Noire  Automatch (x360)	lanoirex360am	2905	fKw37T		
L.A. Noire  Demo (PC)	lanoirepcd	2909	sx37ex		
L.A. Noire  Demo (PS3)	lanoireps3d	2903	yPpSqe		
L.A. Noire  Demo (x360)	lanoirex360d	2906	fKw37T		
L.A. Noire (PC)	lanoirepc	2907	sx37ex		
L.A. Noire (PS3)	lanoireps3	2901	yPpSqe		
L.A. Noire (x360)	lanoirex360	2904	fKw37T		
LEGO Bricktopia	legobricktopia				
LEGO Harry Potter	LEGOHarryPotter				
LEGO Indiana Jones 2	legoindianaj2				
LEGO Indiana Jones 2: The Adventure Continues	LEGOIndianajones2t				
LEGO Star Wars III: The Clone Wars	LEGOSW3CloneWars				
LEGO Star Wars The Complete Saga	legoswcs				
LEGO Universe	legouniverse		HPaWTu		
LEGO(R) Indiana Jones(TM): The Original Adventures	LIGTheOriginalAdve				
LOOM	LOOM				
Lara Croft and the Guardian of Light	s_LaraCroft_Guardi				
Laser Arena (2015)	laserarena	188	JbEb3a		
Laser Arena Demo	laserarenad	463	TBQMIr		
Laura Jones and The Gates of Good and Evil	laurajonestgogae				
Laura Jones and The Secret Legacy of Nikola Tesla	laurajonestslont				
Law and Order: Criminal Intent 2 - Dark Obsession	lawordcrimdo				
Lazgo 2 Demo	lazgo2demo	231	MIq0wW		
Leadfoot	leadfoot	410	uNctFb		
Leadfoot Demo	leadfootd	411	uNctFb		
League of Legends	LeageOfLegends		RUWLbe		
Legacy of Kain: Defiance	legkaindef				
Legend - Hand of God	leghandgod				
Legend Entertainment Project X	le_projectx	904	t3F9vY		
Legend of the Blademasters	blademasters	243	B3Avke		
Legendary	legendary				
Legendary  Automatch (PC)	legendarypcam	2119	WUp2J6		
Legendary  Automatch (PS3)	legendaryps3am	2068	9HaHVD		
Legendary (PC)	legendarypc	2118	WUp2J6		
Legendary (PS3)	legendaryps3	2067	9HaHVD		
Legendary Demo (PC)	legendarypcd	2120	WUp2J6		
Legends of Might and Magic	legendsmm	179	5Kbawl		
Legends of Might and Magic Beta	legendsmmbeta	384	5Kbawl		
Legends of Might and Magic First Look 2	legendsmmbeta2	471	5Kbawl		
Legends of Wrestlemania  Automatch (Xbox 360)	legofwrex360am	2383	VuPdJX		
Legio	Legio				
Legion Arena	legionarena	1241	Gd4v8j		
Leisure Suit Larry - BOB	LeisureSuitLarry-B				
Leisure Suit Larry - Magna Cum Laude-Uncut and Uncens	lslmcluu				
